24	25	33	28	9	11	40	34	15	20	13	21	0	31	12	1	8	29	13	36	3	17	6	35	5	6	27	26	30	2	19	31	36	23	39	16	4	38	10	22	18	
5	31	39	1	15	40	19	6	32	11	17	22	37	26	33	9	14	35	21	34	16	9	30	4	25	19	28	23	38	27	13	0	6	24	8	29	18	36	3	2	12	
31	25	16	12	23	0	27	9	18	17	37	3	12	11	26	29	38	10	34	23	36	6	1	15	18	35	5	18	1	7	33	32	40	21	14	29	22	4	8	39	28	
19	40	12	30	32	12	38	15	8	28	11	23	39	25	1	35	30	27	3	9	21	6	18	10	22	17	29	34	25	24	33	5	37	4	7	0	20	14	16	36	2	
31	22	14	29	32	11	30	19	27	2	7	36	37	20	24	5	5	17	39	3	10	12	13	15	22	25	0	1	40	7	18	38	28	33	33	26	4	16	7	33	20	
8	27	11	40	5	22	10	19	13	31	39	38	0	7	24	20	21	26	28	30	0	32	23	29	16	4	3	34	18	33	15	36	14	37	35	25	12	17	9	2	6	
10	40	16	32	25	8	26	18	36	12	20	29	3	15	2	19	21	4	39	22	33	0	6	37	34	0	11	23	13	27	30	38	35	7	31	17	14	28	5	23	8	
23	17	13	12	34	35	33	38	0	20	1	4	29	39	8	31	19	28	10	9	18	14	2	37	15	30	21	2	36	7	11	32	22	24	5	16	27	6	25	40	26	
23	1	13	21	10	8	8	7	19	19	37	11	26	32	25	26	16	28	32	31	3	22	17	38	0	6	35	5	30	34	4	18	40	29	14	14	1	24	36	39	12	
36	11	15	2	9	14	34	3	11	29	17	5	18	27	21	24	23	36	31	21	1	7	32	35	0	19	4	39	28	16	26	25	39	10	38	8	29	33	13	6	20	
3	30	37	29	12	33	26	7	25	13	23	2	5	27	3	34	35	0	24	22	36	17	20	11	14	31	39	18	16	9	37	28	7	6	19	20	10	0	40	32	14	
24	38	33	7	11	36	14	13	26	34	12	2	16	29	31	17	28	10	40	6	20	30	19	35	23	5	1	32	4	3	21	37	39	22	0	7	15	25	27	9	18	
5	18	33	32	9	17	30	25	26	35	12	15	22	13	6	28	24	34	3	29	21	35	38	0	8	4	20	30	1	37	14	7	16	19	11	38	40	2	23	26	10	
7	15	2	34	23	0	19	26	3	18	21	12	17	22	30	31	11	25	36	8	6	9	28	27	32	39	40	37	32	38	16	1	24	20	3	14	29	35	9	5	13	
31	21	2	27	22	33	35	3	38	14	23	10	12	19	5	11	16	9	7	26	34	18	6	28	24	29	13	15	0	30	39	32	19	40	17	36	4	24	8	0	37	
28	15	18	5	34	1	33	8	6	22	4	35	40	32	24	26	10	0	27	2	7	14	17	13	37	12	19	28	25	20	36	21	9	11	39	3	30	31	23	37	16	
32	40	22	31	26	2	12	29	33	16	5	11	1	25	18	34	7	15	30	39	8	10	23	35	20	36	24	3	19	28	38	4	27	17	0	12	21	14	6	9	37	
14	30	40	6	15	0	24	37	28	32	2	6	9	3	25	1	27	38	20	23	34	33	4	5	35	16	36	17	31	13	10	12	11	21	19	26	22	8	28	17	39	
26	27	4	0	10	14	23	19	30	1	8	34	15	21	36	39	17	7	25	37	18	6	5	2	22	38	29	32	24	3	40	11	35	11	16	13	28	9	32	30	20	
12	26	7	1	18	5	22	40	4	32	16	15	39	31	6	38	18	9	21	36	8	3	29	24	35	14	24	11	2	17	37	28	10	0	34	33	20	23	29	27	13	
11	9	7	0	14	4	27	34	23	21	12	40	19	39	28	31	29	3	8	9	5	32	17	15	24	16	36	6	13	30	18	26	2	35	38	25	0	37	22	33	20	
8	4	15	18	40	6	11	5	26	20	14	21	7	32	16	27	29	35	3	34	22	1	35	19	10	32	31	9	24	25	2	38	30	17	12	39	37	23	0	28	13	
13	18	23	3	31	19	0	36	24	30	16	31	35	37	2	34	27	25	20	22	26	11	6	7	33	12	1	16	15	29	40	38	5	21	8	9	39	10	4	28	13	
25	24	20	32	37	11	10	18	0	33	2	12	8	23	16	27	34	3	7	26	0	4	40	22	12	21	31	37	36	14	19	29	6	5	9	39	16	35	15	30	28	
26	5	2	3	23	34	34	28	0	30	29	9	36	10	36	27	6	31	17	25	12	1	38	20	23	33	4	11	18	32	40	7	39	8	12	22	16	21	14	19	15	
10	0	18	22	39	6	33	25	33	26	11	6	22	32	31	29	38	3	9	39	15	28	36	27	14	24	3	37	11	35	19	20	8	5	17	2	20	15	1	30	13	
14	40	7	10	32	0	16	4	15	13	23	5	24	19	25	21	39	33	38	3	26	18	9	37	1	31	29	29	36	12	10	17	28	22	2	26	35	19	33	8	5	
24	32	4	6	25	27	11	17	21	26	40	0	7	2	11	33	39	10	35	29	21	17	13	3	20	37	34	9	30	17	28	23	16	31	36	38	15	8	14	5	0	
21	2	6	35	24	40	33	34	1	19	12	16	0	25	3	39	31	9	37	4	7	14	17	36	10	27	18	29	8	21	30	32	37	5	26	20	11	28	23	13	15	
38	36	16	34	40	15	25	18	24	37	29	0	28	33	22	10	9	19	22	35	8	11	31	26	6	20	38	3	2	14	27	13	7	1	4	16	21	32	5	12	30	
5	13	26	40	6	37	21	27	20	15	7	2	17	31	12	36	30	23	3	14	9	29	33	24	34	11	4	37	32	18	35	37	1	25	7	18	22	28	15	0	10	
18	10	27	19	28	37	19	16	0	39	40	29	32	17	35	12	35	34	14	23	2	25	38	21	33	13	11	30	31	26	9	24	4	5	15	3	1	7	21	8	6	
33	11	15	17	19	2	21	23	20	7	26	9	5	10	13	36	27	16	40	25	30	34	29	4	12	32	6	39	18	30	8	22	14	38	1	36	0	24	28	34	3	
18	12	20	1	32	30	0	5	28	26	8	33	17	13	14	10	36	11	2	26	37	24	9	34	38	16	4	35	7	6	39	25	21	31	29	22	19	39	3	15	23	
15	11	16	28	26	25	34	2	39	23	9	32	6	40	29	23	14	36	0	22	4	37	8	32	35	1	17	31	5	3	20	19	12	30	18	10	27	13	21	38	7	
28	31	21	37	34	0	11	30	12	1	33	7	18	40	5	20	15	38	24	17	27	9	39	23	36	6	21	9	29	16	25	18	7	2	14	3	13	32	4	26	35	
40	36	11	39	5	29	19	4	21	7	32	33	14	18	28	23	8	6	22	24	30	8	3	1	34	15	13	26	17	10	31	27	0	12	38	16	2	25	20	37	35	
23	27	9	12	25	0	21	39	31	16	29	0	18	30	4	5	17	37	24	26	38	20	35	10	15	14	13	40	6	7	2	34	2	19	8	33	28	36	31	22	11	
23	23	35	27	30	39	5	40	23	1	37	7	38	5	17	15	22	28	21	3	32	14	4	11	36	9	0	33	2	23	12	31	16	10	20	18	13	29	18	7	34	
31	11	1	39	9	22	37	6	10	5	8	37	15	13	7	32	29	40	35	14	20	24	2	34	15	36	19	23	28	33	25	17	17	27	29	4	20	26	11	0	3	
29	5	28	19	13	17	6	26	22	32	4	19	2	7	0	0	34	35	32	27	23	24	15	10	12	31	36	10	8	3	15	39	14	9	18	30	39	37	25	21	38	
30	9	1	0	22	11	2	14	12	36	32	31	14	19	19	5	13	39	24	21	26	23	4	34	10	3	7	18	28	27	16	28	6	17	34	25	36	39	38	8	33	
1	7	11	14	33	35	0	30	9	31	8	4	37	17	13	39	26	39	35	21	16	11	28	3	24	18	2	22	29	20	31	34	38	10	15	24	5	19	22	27	6	
11	36	19	31	23	21	26	33	17	10	14	1	5	20	28	29	32	22	23	15	13	25	8	40	3	2	12	37	30	7	9	5	16	35	4	38	17	34	39	27	0	
13	36	12	2	17	7	37	11	35	5	33	27	23	32	34	26	1	30	22	9	6	29	20	8	39	31	19	40	28	16	4	15	14	18	24	10	37	21	25	0	2	
26	39	37	22	4	25	29	40	23	12	18	17	7	34	24	1	28	36	6	11	3	27	33	32	16	5	38	13	2	0	19	30	9	15	21	14	10	8	20	35	30	
10	23	39	14	19	15	38	6	20	9	17	16	8	12	36	26	1	5	29	22	36	27	30	10	0	6	33	25	31	23	13	35	3	21	40	32	28	3	34	1	18	
9	14	27	18	16	6	32	24	28	7	15	20	39	33	22	3	17	38	28	4	5	30	19	21	37	1	10	40	0	25	10	13	36	34	35	23	8	26	10	2	31	
34	18	26	22	37	27	7	33	21	17	4	8	35	32	1	3	40	0	5	24	19	11	28	23	16	14	30	39	25	31	29	12	15	20	5	10	12	9	2	36	38	
19	11	30	4	14	1	17	25	8	4	0	29	34	24	3	4	23	16	39	20	10	15	35	27	21	2	13	38	17	7	35	31	22	33	9	40	37	25	32	12	28	
33	16	32	24	20	7	0	31	6	29	40	28	22	37	3	34	12	15	12	26	1	16	18	35	27	23	39	11	19	14	8	4	21	8	38	4	24	10	2	30	36	
8	27	16	5	39	19	29	3	31	10	6	4	36	11	37	15	24	12	30	34	33	2	21	40	0	35	23	17	38	18	14	19	13	1	32	9	26	28	22	25	7	
4	30	7	18	37	34	38	19	23	0	11	36	28	10	8	25	6	27	33	35	5	14	9	16	11	20	39	3	13	21	22	17	24	39	31	29	32	1	14	25	2	
29	24	3	6	39	28	26	27	21	16	37	4	36	12	16	18	10	31	1	5	8	15	40	7	20	0	10	21	14	38	34	9	33	35	23	30	31	13	25	19	1	
15	17	34	32	38	20	12	35	21	28	7	3	39	25	16	40	0	1	11	8	2	22	6	31	13	4	17	29	23	9	30	14	27	26	10	37	19	36	33	5	23	
18	8	30	40	39	28	12	9	14	32	11	37	4	16	19	10	2	21	7	16	22	26	15	19	3	13	36	0	5	1	38	23	24	27	30	28	25	6	35	33	34	
13	36	8	35	20	18	38	33	32	21	10	27	31	25	39	2	28	11	17	29	7	4	16	0	30	3	23	5	6	23	9	22	19	14	14	37	1	26	40	34	12	
24	33	5	15	32	22	35	37	0	29	20	6	13	21	4	16	9	26	24	31	30	12	19	1	34	28	3	23	27	10	39	39	7	17	11	2	36	18	14	38	8	
24	11	13	9	25	36	12	3	21	10	32	30	35	1	21	13	5	8	4	19	6	1	26	27	16	29	23	33	38	18	7	31	0	17	39	28	15	20	40	37	34	
33	37	35	34	30	3	1	36	8	29	5	25	23	38	6	4	32	7	13	16	15	1	17	39	0	11	22	26	10	30	27	9	24	18	11	20	40	21	28	19	14	
32	14	6	0	24	26	37	35	3	18	15	19	32	22	27	21	12	17	31	40	10	8	28	38	23	13	4	16	36	25	1	2	5	8	11	29	34	20	39	6	30	
9	29	37	1	13	15	11	0	8	23	18	32	26	30	22	5	33	4	10	31	5	12	34	28	35	39	19	25	36	38	16	17	24	13	20	7	2	3	21	26	40	
3	18	26	31	8	32	35	14	5	34	29	30	40	27	38	39	20	25	36	16	0	15	9	28	7	23	33	12	10	21	10	16	1	5	19	22	37	24	2	4	13	
34	4	22	18	2	20	5	23	15	19	36	0	27	21	6	17	24	27	30	8	7	13	10	14	40	32	12	29	35	26	11	39	30	38	25	1	16	32	36	3	9	
27	6	1	17	14	34	9	13	33	23	25	16	38	7	28	40	32	15	30	19	0	28	18	37	22	31	20	11	26	34	36	24	3	10	2	39	8	21	12	4	5	
13	2	17	31	34	16	25	19	20	15	23	12	2	34	8	4	28	27	36	21	22	18	38	0	1	36	24	39	9	4	14	29	6	40	25	7	30	11	32	10	33	
22	38	1	25	7	11	18	0	13	40	37	2	33	8	5	36	31	12	19	6	28	2	15	39	30	32	35	13	33	9	4	24	16	20	17	27	23	25	29	10	21	
25	8	26	1	27	21	31	36	39	37	34	7	18	0	6	20	35	24	11	8	38	40	33	13	10	23	5	3	22	16	32	2	30	29	16	14	19	4	12	28	15	
17	38	6	19	20	24	15	2	10	32	12	7	27	23	25	13	4	34	28	22	37	11	14	35	25	38	16	8	21	5	29	40	3	36	18	31	30	0	9	0	33	
17	15	38	10	2	3	16	7	4	8	18	30	37	13	12	35	36	33	27	5	26	25	22	34	9	13	28	21	24	30	30	0	10	20	23	29	39	6	40	1	19	
22	25	14	39	12	17	1	2	38	10	23	30	30	20	11	5	14	33	28	8	25	39	21	8	30	7	3	0	14	18	29	36	4	13	35	19	24	37	27	34	6	
32	36	40	3	9	19	22	11	5	31	39	14	21	25	4	29	27	17	7	37	5	1	13	23	8	38	15	19	33	26	28	12	17	34	29	35	16	10	0	24	2	
9	39	19	27	14	12	16	28	30	26	35	33	0	3	1	40	32	21	37	3	11	17	20	8	7	10	25	30	21	6	34	38	5	15	24	18	36	1	12	23	29	
38	14	27	8	20	36	39	3	39	1	15	10	31	24	32	4	10	13	37	21	0	33	35	26	22	7	22	25	30	5	18	28	34	12	6	8	17	2	29	15	19	
1	35	13	33	22	18	3	0	24	23	10	15	26	4	39	8	37	27	38	12	7	19	2	28	31	25	8	6	14	19	35	17	29	11	21	16	5	34	29	39	32	
20	23	26	36	29	38	33	25	36	13	0	32	24	2	35	10	16	5	28	12	2	22	2	31	6	34	40	15	30	39	9	18	21	1	14	19	10	7	8	17	27	
10	8	18	13	14	32	40	21	30	7	37	14	12	28	24	17	27	2	5	24	23	35	9	29	2	39	2	21	1	20	18	11	31	38	36	0	26	33	34	16	6	
25	33	30	15	17	1	38	35	16	30	10	7	4	2	19	40	6	9	8	28	32	34	23	20	22	36	11	18	20	29	37	14	26	24	39	13	27	5	3	12	0	
15	32	6	30	9	13	38	33	25	23	18	12	3	39	4	5	22	36	37	16	31	19	2	11	17	29	7	24	39	20	26	28	21	0	14	1	27	9	34	8	35	
13	36	7	25	6	16	14	0	22	33	34	40	3	15	20	29	23	10	29	10	38	17	34	4	31	37	32	10	39	8	18	21	2	26	0	8	5	27	23	28	19	
8	28	18	27	9	14	12	26	11	29	33	40	30	2	38	34	35	7	31	2	23	6	16	12	19	36	22	1	14	20	17	39	10	4	25	32	21	0	24	5	37	
25	11	28	32	6	20	27	18	17	39	12	23	30	26	40	24	21	5	13	36	34	7	15	38	0	14	31	1	4	37	7	29	3	1	16	9	22	9	35	33	19	
36	17	40	25	16	23	5	22	38	0	18	2	19	11	3	34	9	11	39	4	23	30	15	27	5	28	14	21	28	13	33	25	31	7	20	10	34	37	1	32	8	
36	11	32	19	29	38	31	10	37	1	0	33	25	35	4	28	6	39	18	27	3	19	21	12	7	40	8	5	12	16	16	1	30	14	23	24	9	22	34	15	26	
30	12	11	21	24	33	38	23	16	22	29	36	8	10	13	7	15	18	25	3	5	32	39	25	19	14	6	37	9	20	28	39	2	0	31	1	4	27	35	33	16	
26	28	37	6	16	14	27	4	2	40	11	3	38	9	25	19	15	23	36	4	21	32	10	22	32	20	34	31	16	28	18	0	30	23	7	8	35	1	13	39	11	
32	7	11	0	36	38	16	21	35	24	0	3	40	32	38	20	29	6	34	30	18	8	26	0	22	28	10	31	12	9	4	13	18	23	13	15	17	37	5	25	27	
15	33	37	3	29	16	1	0	17	33	28	30	25	39	20	23	4	10	32	10	22	2	38	40	26	10	27	31	13	19	17	24	9	14	36	6	35	5	8	21	6	
28	8	23	25	34	9	30	6	38	15	32	13	10	3	4	22	39	30	35	17	18	24	29	40	26	0	27	35	7	20	16	12	37	2	1	33	14	5	11	19	21	
2	0	34	7	3	33	5	37	29	32	25	27	22	24	30	23	16	39	1	9	10	11	8	13	17	4	35	38	13	15	19	26	19	31	36	28	18	12	39	21	5	
24	21	34	11	14	32	4	22	3	26	40	24	37	19	8	9	31	16	38	12	12	27	1	5	35	33	2	6	0	38	22	28	19	29	10	7	16	30	36	18	15	
4	14	29	0	35	40	33	27	6	5	39	2	9	22	12	15	25	26	19	24	21	18	15	3	38	28	36	31	34	32	20	7	13	1	8	17	10	10	37	30	23	
35	33	38	21	4	19	0	34	36	29	20	18	2	25	16	37	31	14	27	23	30	5	32	3	14	5	11	25	10	9	12	8	13	22	28	17	1	40	24	5	39	
4	26	2	40	4	10	33	19	6	24	20	14	27	25	38	34	12	35	7	18	12	23	35	39	21	22	1	32	17	9	31	29	3	0	28	8	11	30	37	16	15	
23	20	38	18	33	1	27	21	14	13	2	6	15	40	30	10	9	32	22	25	16	11	29	17	8	4	36	5	39	7	30	35	3	28	12	34	37	0	26	19	24	
26	29	13	37	27	22	3	17	16	31	4	39	19	35	5	34	30	25	1	8	14	38	20	9	7	24	6	18	9	32	15	40	33	28	35	23	21	12	11	0	2	
17	7	40	29	31	34	16	10	38	1	32	3	24	0	23	6	15	5	18	21	20	33	14	18	39	9	4	8	24	13	27	12	26	36	2	11	28	22	30	34	37	
29	3	19	31	34	33	12	36	20	0	27	21	17	12	14	39	35	38	22	5	25	6	1	18	8	30	11	2	24	15	40	9	23	32	7	10	27	26	16	4	37	
12	38	27	0	12	23	33	11	15	9	4	26	23	28	36	8	9	7	35	30	6	14	20	37	32	1	21	18	21	39	25	3	34	5	16	17	31	18	40	2	29	
2	27	9	39	31	29	18	38	32	3	15	16	26	19	6	30	9	34	21	5	17	36	11	22	20	27	14	37	35	25	23	7	13	1	4	12	0	24	8	33	40	
29	17	33	11	25	30	21	18	23	37	4	27	7	26	6	3	8	0	37	0	36	5	13	39	22	31	9	14	0	40	24	32	16	19	15	10	20	34	35	12	28	
39	40	7	36	3	9	13	5	18	16	12	31	38	8	23	32	19	2	0	27	29	4	11	15	22	21	1	25	24	17	26	33	14	33	37	19	10	5	35	27	30	
2	26	32	20	5	25	8	11	33	31	2	40	13	16	28	38	19	21	23	29	7	15	14	34	12	36	18	24	38	0	22	1	27	17	30	35	37	8	6	4	10	
1	10	20	32	39	17	3	29	7	2	36	31	21	40	3	19	15	29	14	24	9	24	8	24	24	6	35	33	22	0	37	28	18	11	16	23	38	34	12	13	3	
17	1	28	16	6	10	40	5	27	30	31	18	35	24	3	11	26	1	34	33	38	28	13	23	6	37	32	8	18	0	15	36	14	8	22	25	18	21	38	12	4	
25	29	5	17	0	26	40	3	16	38	13	8	9	32	27	4	23	36	31	30	12	39	2	21	17	36	6	1	34	20	6	28	19	24	15	22	10	14	35	32	11	
9	14	18	12	38	31	1	32	35	27	15	26	37	6	16	2	13	20	36	40	39	34	17	21	11	10	25	29	4	32	3	19	7	24	23	5	29	0	8	22	28	
35	34	39	3	5	40	29	33	4	27	31	0	2	7	23	24	8	14	36	1	27	13	19	26	10	22	32	12	37	17	16	30	14	10	38	21	9	25	18	20	5	
0	23	13	13	5	38	34	25	40	5	18	8	19	3	29	9	29	2	4	10	22	0	24	36	39	12	7	26	27	33	37	32	16	20	15	35	29	10	21	28	17	
8	16	18	25	6	28	26	20	0	40	1	3	35	39	13	14	19	1	15	21	10	17	37	31	32	3	33	22	36	27	11	5	37	24	34	12	7	23	29	9	29	
23	16	28	33	39	9	15	40	19	32	5	34	26	7	37	0	2	11	38	35	17	8	30	10	3	1	25	27	23	4	13	20	21	12	14	18	22	31	29	6	36	
40	10	25	15	7	35	16	31	33	12	21	0	14	34	5	24	22	3	20	37	28	2	19	3	29	9	29	32	1	6	26	8	17	23	36	39	18	13	27	11	37	
17	10	18	11	29	5	6	35	27	4	20	1	37	39	31	13	24	36	27	2	21	7	31	13	3	40	38	26	25	16	23	15	0	11	34	30	19	8	33	9	22	
20	5	22	17	9	0	12	1	40	23	37	2	16	10	8	13	14	38	11	33	30	26	35	3	27	34	39	5	36	15	31	18	24	25	4	5	29	32	21	27	19	
28	8	10	38	27	33	16	36	8	22	37	0	29	1	3	23	11	15	18	35	20	4	34	6	30	40	7	23	30	13	11	21	26	25	17	13	5	39	2	18	32	
34	26	10	4	37	28	24	11	16	13	36	30	0	14	17	9	31	1	1	3	14	23	35	33	6	7	40	12	18	25	37	21	22	8	32	20	5	19	39	27	29	
34	18	39	17	1	5	7	3	10	24	19	32	15	10	38	31	23	6	4	14	16	35	36	26	29	25	37	2	21	28	33	27	12	0	9	13	7	20	29	22	40	
2	26	17	32	34	14	15	3	25	35	26	15	36	12	11	19	24	17	1	0	21	40	30	22	4	5	33	31	37	20	29	9	5	8	37	37	28	22	10	12	7	
39	33	0	12	6	26	30	23	40	3	7	32	35	27	2	4	24	33	37	1	21	16	18	38	19	21	31	36	29	15	5	28	8	16	11	19	9	13	14	9	25	
26	8	27	12	25	35	6	18	2	17	9	22	33	7	40	16	11	36	15	28	13	4	3	32	31	29	9	0	5	24	34	37	38	19	21	23	14	30	38	20	1	
10	12	38	26	11	24	7	19	0	39	30	9	3	27	5	36	35	6	2	20	40	13	25	28	32	8	15	21	18	33	23	34	13	31	29	22	16	4	36	17	1	
29	34	5	11	36	10	14	7	25	3	13	38	32	1	31	4	30	1	17	15	37	21	39	25	8	17	6	24	28	21	27	19	20	39	0	12	9	16	33	35	23	
6	38	9	15	22	10	5	35	4	30	40	24	29	31	2	7	39	25	3	27	14	21	8	12	22	31	34	0	19	37	20	36	33	1	10	13	26	15	18	27	17	
21	23	9	11	36	26	10	28	33	8	1	19	15	31	0	16	23	13	40	17	1	5	22	4	19	38	35	7	29	31	26	6	18	3	29	11	34	37	38	25	14	
9	4	38	6	14	14	28	27	25	13	32	29	37	2	7	1	0	24	31	40	19	5	18	23	35	30	8	38	36	3	11	12	17	10	22	34	26	16	21	20	33	
22	9	38	33	25	11	35	7	39	34	26	17	14	4	8	10	23	18	16	36	27	28	15	6	19	3	40	30	32	20	31	11	24	29	11	5	37	0	21	1	2	
36	24	19	9	26	25	39	38	6	32	33	30	0	4	3	11	1	34	2	18	31	21	8	17	28	23	21	36	35	29	39	4	10	27	14	7	13	12	16	20	15	
7	14	12	19	31	37	22	23	40	10	25	29	16	1	27	9	31	24	8	30	33	21	3	18	36	17	5	14	39	34	2	12	11	28	38	6	26	19	0	35	3	
24	22	21	40	15	6	0	11	17	32	2	9	9	30	16	26	39	33	24	30	8	3	18	37	12	34	19	28	36	23	5	29	13	27	0	35	7	4	13	20	38	
16	35	16	20	4	3	19	10	0	21	28	2	8	22	25	40	14	27	5	39	33	9	23	34	12	18	37	24	29	31	31	13	29	1	38	36	6	26	11	7	15	
26	11	9	16	38	24	28	21	26	36	18	34	12	5	7	1	3	33	37	30	23	13	19	25	8	19	0	38	35	9	4	38	29	32	15	2	22	17	31	6	14	
19	22	6	25	7	9	31	4	8	39	0	36	21	33	14	2	37	23	1	17	30	40	20	28	27	29	13	10	35	33	38	15	26	5	12	32	24	18	11	3	16	
13	2	6	10	32	8	17	9	19	3	1	19	25	0	17	26	28	38	22	33	36	4	19	12	15	29	7	40	36	22	30	16	24	34	35	5	39	11	27	30	14	
21	10	1	33	28	24	17	25	11	14	29	16	32	38	38	27	15	8	19	35	34	6	23	21	40	37	30	18	19	13	0	2	26	2	5	12	36	31	7	9	4	
35	32	36	5	2	31	16	11	19	20	4	28	7	27	37	5	25	26	23	0	28	39	22	1	3	8	37	33	12	14	10	18	17	14	24	20	9	13	34	30	40	
10	21	4	39	28	13	33	15	5	35	0	3	29	1	20	37	11	23	22	36	32	2	17	7	40	9	19	16	14	7	26	24	38	30	30	33	12	24	6	27	17	
19	31	15	29	12	20	40	0	2	9	32	16	22	0	23	37	27	35	14	10	30	33	4	20	24	8	39	18	13	25	2	38	26	17	28	6	33	36	7	11	5	
36	23	31	8	11	25	33	18	13	0	10	9	11	40	2	22	38	16	37	25	19	6	17	4	34	24	39	30	35	5	7	3	28	0	20	14	27	21	29	15	32	
9	25	14	7	35	0	17	24	5	7	10	13	37	15	6	40	12	11	34	26	19	3	30	20	26	2	22	21	36	38	15	18	32	31	29	39	33	4	23	1	28	
34	14	24	10	38	22	33	16	26	18	1	7	12	27	4	13	17	23	20	28	2	5	30	30	3	29	37	11	20	8	8	15	36	6	0	32	40	35	19	39	25	
31	7	0	31	12	27	17	6	23	18	16	33	21	20	9	24	15	28	8	25	38	36	22	4	37	26	2	3	11	1	29	5	14	39	10	30	35	34	39	18	13	
15	21	4	33	29	23	17	17	32	6	25	27	34	28	35	26	0	39	38	1	37	11	16	36	19	21	5	24	19	30	9	8	12	13	10	13	40	31	3	2	7	
29	3	12	29	38	40	32	8	37	35	18	22	23	24	13	6	28	39	36	20	10	4	0	32	15	25	31	17	26	5	21	27	7	0	19	16	0	11	32	9	14	
8	33	39	35	14	11	31	13	7	5	36	19	16	27	4	0	29	17	38	32	9	25	6	10	1	21	21	18	15	33	37	24	20	2	26	3	23	12	28	40	30	
17	19	5	15	35	5	11	21	0	39	3	34	7	23	4	36	8	22	12	37	28	2	27	29	24	30	19	9	26	18	33	16	10	38	24	0	13	31	32	13	40	
33	1	8	14	3	4	30	39	24	38	22	37	19	9	28	18	29	34	4	15	26	16	25	32	12	36	2	13	27	19	21	31	23	35	17	0	11	9	40	6	7	
34	5	2	6	36	35	7	40	0	37	38	31	33	29	12	26	4	28	24	25	11	17	19	15	9	22	32	20	29	10	1	23	13	3	39	17	8	14	27	16	20	
22	10	14	23	32	2	26	29	0	25	5	17	11	36	40	1	38	20	3	7	28	24	27	8	39	19	16	21	11	32	4	5	14	18	31	9	32	37	13	35	30	
22	27	4	29	26	19	24	15	23	34	11	21	35	30	18	14	3	10	28	9	15	35	24	6	39	1	0	1	17	7	40	7	37	12	38	20	33	31	5	13	32	
14	32	24	11	21	38	17	29	32	28	19	27	20	37	35	34	6	38	21	16	3	40	9	17	2	0	7	30	13	25	23	1	26	12	14	5	10	36	8	4	30	
38	3	27	33	11	22	7	21	9	28	25	8	4	13	14	18	24	6	31	19	37	32	1	15	10	23	33	17	0	16	20	39	30	40	4	36	29	12	26	35	2	
9	2	15	25	22	1	3	28	30	33	38	34	36	17	6	21	10	37	22	39	7	35	24	19	0	30	4	18	12	10	20	29	27	5	26	13	8	39	14	16	32	
12	23	40	35	36	25	22	2	18	21	15	13	8	0	14	10	18	37	28	38	32	31	26	3	20	4	29	30	23	16	34	6	1	33	5	6	27	39	11	9	17	
0	27	30	1	9	3	32	13	2	31	8	5	29	18	35	34	20	26	28	38	22	36	11	24	15	21	16	14	33	23	3	5	12	5	10	25	17	39	37	19	40	
16	37	31	36	30	38	22	25	23	19	10	33	34	35	18	21	8	39	24	0	40	27	14	6	5	11	20	4	9	12	14	28	17	1	32	3	7	13	26	28	2	
3	28	29	34	1	25	14	13	9	14	12	34	30	23	38	0	1	14	18	24	26	6	33	32	5	8	40	19	31	37	20	9	36	21	17	39	4	27	11	22	7	
30	20	9	10	28	21	25	38	7	4	34	13	12	36	19	18	5	3	23	2	26	32	40	15	0	11	28	37	31	8	1	16	27	23	35	14	39	17	22	6	33	
8	26	40	17	13	14	20	25	38	24	19	22	35	32	36	12	18	31	0	37	2	23	30	21	26	10	33	1	34	6	29	11	4	39	28	15	8	7	2	16	5	
25	11	9	25	2	27	8	36	35	0	37	19	40	32	1	15	22	16	17	29	14	38	32	10	30	12	34	3	28	4	23	13	18	31	39	20	5	5	24	5	20	
12	33	27	7	0	39	26	13	22	18	25	16	10	1	40	34	31	9	13	5	29	37	19	13	35	3	29	8	31	38	36	10	23	20	20	24	17	1	6	4	28	
36	10	33	37	20	34	35	32	4	0	15	5	26	3	2	38	40	14	28	31	6	38	23	29	9	12	7	25	16	8	16	13	30	26	24	20	20	18	10	1	19	
6	10	18	20	27	15	17	0	4	9	26	10	2	22	30	21	34	24	40	15	12	31	14	38	12	39	24	35	28	33	28	32	3	1	8	37	19	36	7	23	5	
39	29	12	14	23	36	16	15	36	5	27	31	18	40	3	25	26	38	10	19	29	11	35	34	33	27	9	24	8	0	0	6	4	16	22	2	13	7	31	20	21	
23	17	7	34	31	8	25	0	32	11	33	9	5	26	13	6	12	0	14	22	4	30	27	36	18	2	21	39	38	15	20	29	3	40	24	34	15	19	37	10	28	
29	26	3	12	37	7	35	6	35	19	20	28	18	12	14	30	38	24	34	10	11	25	17	23	21	22	39	8	15	16	0	2	1	5	31	40	27	33	4	32	9	
34	24	38	9	11	24	14	5	18	2	27	13	26	10	6	8	16	15	21	35	29	40	6	36	37	12	32	31	30	20	4	22	17	3	38	33	1	22	0	19	28	
30	9	27	10	20	38	1	39	33	6	39	2	16	35	0	32	37	33	24	31	7	21	11	22	26	5	23	17	19	14	14	18	25	3	28	13	8	29	12	4	36	
8	5	23	14	15	10	27	20	3	11	30	35	37	16	26	9	6	38	31	25	24	4	18	29	2	32	36	33	12	7	39	34	13	22	20	40	1	0	19	17	28	
