15	30	2	0	10	7	21	20	16	31	27	5	32	4	19	17	23	24	25	3	14	35	11	5	33	9	22	26	13	8	33	28	0	12	29	18	
11	11	5	23	19	34	2	16	8	17	6	33	13	30	35	24	29	14	32	1	30	10	28	4	25	0	7	27	8	3	15	22	26	20	21	18	
27	26	2	0	20	12	9	33	0	14	30	6	28	25	15	24	13	16	35	2	17	11	4	34	23	21	29	22	7	19	5	32	17	8	10	31	
20	5	26	24	25	23	32	11	19	18	0	29	31	4	2	21	10	13	15	34	35	7	15	7	27	21	13	12	33	30	6	17	3	1	9	28	
32	9	13	12	30	25	14	3	1	0	18	20	11	4	19	22	23	10	2	28	7	23	7	6	16	15	25	29	34	5	33	31	27	20	17	35	
30	24	6	5	26	1	32	19	15	29	3	18	15	21	8	25	12	23	31	7	4	33	13	2	20	10	14	10	9	34	22	35	27	28	0	17	
26	3	18	9	28	29	14	4	10	19	30	12	4	22	15	11	27	25	20	6	6	31	17	15	0	33	22	24	20	35	8	13	2	1	34	32	
31	22	11	6	17	5	30	23	2	19	9	1	20	34	15	29	28	0	17	33	35	13	31	27	12	3	16	21	10	13	26	6	4	8	25	24	
13	19	16	32	10	23	5	27	20	18	34	29	28	11	2	26	3	0	25	17	13	12	8	22	4	33	7	9	6	30	35	30	20	15	23	1	
16	2	31	3	34	30	9	25	17	11	28	21	23	21	10	8	6	20	35	13	18	15	24	33	19	32	27	4	14	26	7	29	1	12	5	0	
15	27	28	31	7	19	23	1	11	33	10	20	17	18	4	5	32	29	2	22	24	2	30	6	0	8	8	13	21	26	14	34	16	12	35	25	
0	33	35	15	27	4	3	15	26	7	19	31	5	32	10	1	2	13	8	13	23	20	28	18	6	9	22	34	25	21	29	29	17	24	10	12	
24	21	22	9	34	12	10	8	16	26	13	31	3	25	5	0	18	4	11	1	23	2	32	19	29	28	7	15	13	35	30	17	20	27	6	32	
21	26	9	13	19	30	10	2	35	33	5	27	11	20	30	6	34	4	29	28	0	16	21	25	15	17	8	14	23	30	12	18	24	1	3	7	
11	20	27	9	28	34	1	3	29	8	14	25	13	18	30	22	35	16	23	31	10	5	21	5	2	7	31	33	12	4	15	17	24	0	26	19	
0	32	18	25	9	2	21	31	19	7	13	28	34	4	29	14	10	6	30	22	16	20	24	33	23	1	11	17	7	5	35	11	15	26	3	27	
33	24	22	23	5	8	26	16	16	20	35	2	3	27	1	32	21	25	31	19	30	14	5	10	28	18	29	12	9	4	5	13	34	0	11	15	
25	11	2	4	7	11	20	23	16	26	31	0	28	27	33	30	17	4	4	10	34	35	32	13	18	14	1	29	22	24	9	8	3	19	15	20	
28	3	4	13	35	2	14	20	25	18	10	5	32	16	22	30	24	20	6	8	7	17	29	26	1	9	34	15	27	19	0	33	23	12	11	31	
16	2	14	15	20	4	32	13	30	27	11	19	25	28	35	29	9	4	20	22	24	18	7	12	3	10	26	34	0	1	31	17	6	22	8	33	
31	8	28	22	35	1	14	27	2	25	29	26	32	11	9	23	3	24	10	17	34	33	16	6	7	21	30	12	15	0	20	13	19	5	4	18	
16	19	10	29	11	1	13	8	22	25	4	27	14	12	3	26	9	28	33	20	14	30	2	33	32	31	5	17	7	21	6	35	0	18	24	23	
27	35	5	14	29	9	11	17	19	12	5	4	10	34	30	21	22	7	22	24	32	3	8	2	20	13	33	31	0	26	16	0	25	18	15	28	
34	28	9	13	4	18	27	16	14	19	7	11	24	29	10	30	6	12	32	21	0	2	15	3	26	8	5	23	35	22	25	33	17	0	20	31	
25	17	14	12	10	33	1	11	26	12	6	2	3	15	30	5	27	20	16	20	29	32	20	28	31	7	35	8	23	24	17	19	9	34	4	0	
1	9	13	35	19	33	2	26	12	32	8	6	14	21	34	16	24	28	10	17	5	15	4	0	3	20	17	23	29	22	24	31	6	11	30	27	
9	32	25	30	1	31	2	21	28	8	35	26	2	20	11	18	33	19	24	9	13	6	0	17	5	34	7	11	16	15	14	29	22	4	27	23	
8	3	12	11	15	23	1	26	10	17	14	20	2	0	30	18	21	35	31	28	6	8	7	32	33	24	25	13	34	19	4	16	22	29	26	4	
7	35	0	29	25	17	5	28	18	4	13	6	3	15	1	22	33	12	14	26	2	10	8	8	27	24	23	19	11	21	32	31	30	34	19	15	
9	30	11	32	0	31	2	15	18	6	33	14	28	19	6	4	27	25	24	26	12	17	5	29	35	8	21	34	1	10	13	22	3	22	20	16	
17	32	28	0	14	34	20	15	26	2	21	19	27	10	17	13	24	30	8	34	9	0	32	12	11	16	31	22	6	25	3	29	23	4	7	5	
17	35	26	6	2	22	33	4	1	21	19	0	27	24	10	30	25	9	18	5	34	14	29	15	15	7	11	3	23	28	20	32	31	13	12	8	
29	15	8	31	4	32	1	29	23	11	33	18	17	9	20	14	19	24	26	34	3	10	7	21	5	22	28	11	35	13	16	0	27	25	2	6	
29	4	7	15	14	2	0	5	10	32	31	6	18	34	12	23	13	21	8	19	16	9	3	26	22	20	27	25	17	28	30	10	35	1	32	24	
9	3	28	26	33	22	0	18	27	15	16	10	33	32	2	23	12	5	17	30	25	7	20	19	10	21	4	8	24	1	29	6	14	31	35	13	
28	8	6	23	17	26	30	27	25	34	16	35	12	0	5	11	13	21	29	20	15	2	3	14	10	31	24	22	4	31	9	33	7	17	19	1	
15	22	32	3	31	16	0	6	27	7	18	12	1	23	35	25	28	11	14	8	17	2	5	21	10	13	18	26	9	4	29	23	34	20	30	33	
4	33	6	1	12	31	9	23	18	18	18	14	25	29	27	8	7	33	0	15	22	16	11	24	26	1	13	33	17	10	27	30	21	3	32	5	
3	22	34	31	14	26	12	16	33	16	25	8	15	28	32	1	20	10	30	24	13	21	23	5	6	19	2	26	29	10	35	9	4	6	0	18	
3	19	34	35	0	30	6	22	29	10	23	20	18	28	8	5	11	27	9	15	16	17	14	11	2	13	24	7	25	26	32	31	21	1	4	33	
31	8	21	1	26	12	23	11	5	3	15	27	31	34	18	14	17	0	2	19	24	28	35	15	30	29	20	25	4	33	22	9	13	7	10	6	
31	8	23	13	16	10	2	19	6	25	3	26	32	9	21	22	14	27	10	4	29	0	33	34	35	30	7	18	12	28	24	0	5	17	15	19	
22	22	3	27	16	11	24	9	17	13	0	34	33	5	2	26	12	7	31	8	5	10	25	19	35	17	21	4	28	1	29	15	30	32	14	20	
6	34	24	32	9	26	31	14	6	8	13	15	23	10	24	4	18	20	22	27	1	11	2	30	12	5	15	17	3	29	35	21	0	33	28	19	
28	33	0	4	15	18	25	13	35	14	19	31	9	5	20	11	23	34	17	8	2	3	30	20	7	26	16	10	24	6	32	22	12	1	29	27	
29	21	10	27	34	28	19	15	5	12	33	25	16	13	7	20	24	31	2	32	30	26	4	23	3	9	18	17	11	5	14	0	35	22	0	7	
22	27	21	30	2	16	18	17	4	35	10	29	31	25	26	33	11	4	20	19	9	1	8	27	13	22	0	12	15	2	24	6	32	14	34	7	
0	29	35	5	25	12	8	31	11	4	27	23	10	21	17	27	33	26	30	13	22	31	3	5	7	34	20	0	15	19	16	24	17	14	2	9	
35	8	13	9	15	34	4	27	28	31	20	24	29	12	7	16	14	21	26	18	19	11	25	5	33	6	1	17	23	3	31	29	22	0	9	2	
33	13	1	32	2	20	22	28	31	27	17	9	10	5	29	30	25	22	12	21	26	13	6	19	24	34	10	4	0	16	15	8	35	18	7	2	
9	0	8	14	24	32	20	10	11	27	16	35	13	21	23	5	1	34	29	18	33	4	2	7	25	22	12	25	15	28	6	19	30	17	3	31	
14	0	11	29	30	33	0	13	19	25	17	32	35	12	26	4	28	3	10	20	27	34	22	9	23	2	6	31	21	15	24	5	16	7	8	18	
2	5	3	24	7	33	28	4	21	18	11	23	22	29	12	17	25	6	0	25	9	14	20	34	31	15	13	16	30	27	8	34	1	19	32	10	
30	26	26	18	16	2	10	14	8	28	3	35	11	4	25	21	20	22	28	17	0	15	5	34	9	23	6	19	13	12	30	7	0	32	33	24	
6	13	12	15	4	17	25	16	20	26	8	11	10	9	0	24	27	5	32	2	1	35	23	22	18	28	30	33	19	34	31	29	7	2	14	21	
15	0	8	10	21	12	22	7	32	24	28	19	4	18	31	5	27	16	26	9	13	25	2	0	17	29	33	35	6	11	30	23	20	2	34	14	
30	25	26	27	20	12	16	23	2	11	34	0	6	24	15	28	18	17	33	8	19	5	7	29	31	4	22	9	10	21	32	3	13	14	0	35	
2	21	25	8	9	22	9	19	7	29	16	30	20	13	14	12	18	24	6	5	1	30	28	22	15	33	27	32	9	0	3	17	26	35	34	4	
26	23	3	13	20	24	21	14	1	35	28	29	0	4	16	14	8	22	4	27	18	7	33	31	12	11	25	17	10	29	34	9	19	1	32	6	
27	12	19	0	22	21	5	32	1	16	9	10	2	22	10	18	31	8	26	13	28	20	34	3	14	29	22	6	35	16	25	30	6	15	33	3	
8	9	0	13	4	9	28	7	32	3	34	2	18	31	17	11	29	14	25	15	20	21	27	16	12	24	23	22	6	30	26	19	1	33	35	5	
8	35	19	12	9	17	15	0	24	6	22	13	26	19	3	16	2	1	5	27	28	32	18	33	21	14	24	23	11	34	29	30	31	7	4	10	
29	25	10	21	34	3	11	27	19	15	9	29	17	12	18	6	14	0	8	35	13	28	26	23	31	22	24	20	32	5	7	2	32	16	1	4	
19	14	7	12	5	24	8	33	11	32	1	27	3	16	0	28	22	30	29	15	21	20	13	26	25	23	2	34	10	6	9	3	31	17	18	35	
10	2	26	25	7	4	26	11	29	28	3	16	33	5	9	23	21	20	18	14	17	30	19	0	1	32	8	6	15	21	12	31	24	13	35	33	
31	32	14	25	24	30	9	33	35	22	23	34	15	1	7	3	5	2	4	20	0	13	28	18	10	8	27	11	29	26	21	19	17	6	16	11	
2	31	10	9	25	31	4	16	11	23	23	20	29	6	5	35	30	31	26	17	7	15	34	8	12	27	0	3	1	19	18	13	22	28	21	13	
30	34	2	8	23	33	26	17	5	6	24	10	1	13	27	17	3	31	31	15	25	35	21	0	20	11	22	7	12	19	28	9	16	29	14	4	
32	14	33	7	25	20	19	34	5	10	26	9	8	23	0	6	31	30	15	12	3	2	28	17	24	21	35	11	13	27	16	18	3	22	29	0	
18	13	10	24	30	1	31	15	25	7	21	19	33	0	3	14	16	28	5	34	17	4	12	2	26	35	22	7	29	23	9	11	6	20	27	32	
23	31	11	19	1	3	5	10	4	7	22	18	0	30	27	26	33	6	32	28	15	20	2	9	11	17	16	14	34	7	23	21	13	29	35	25	
32	4	29	6	16	19	33	27	14	27	12	12	35	9	10	11	1	21	18	17	3	7	34	2	23	24	31	0	20	30	21	26	5	14	8	25	
15	9	29	34	2	12	18	13	35	6	22	7	33	17	28	8	3	1	13	26	29	5	31	23	10	16	27	24	11	4	25	21	19	20	32	0	
10	32	28	17	1	27	30	6	9	33	17	15	4	2	8	10	12	14	13	34	6	3	26	23	25	16	21	23	5	29	34	20	17	22	0	31	
9	35	10	27	6	34	18	20	4	33	31	25	14	7	19	28	23	16	14	17	32	5	8	11	30	1	3	20	24	11	22	1	11	29	0	26	
28	14	6	2	18	9	23	5	18	12	33	4	26	15	27	30	16	34	3	17	35	13	11	29	24	32	0	7	21	1	31	20	25	7	22	10	
11	16	12	35	26	9	1	23	22	0	18	14	34	31	7	29	9	17	26	33	13	28	4	6	30	31	24	24	2	20	2	21	5	15	19	8	
2	33	6	34	0	22	16	31	18	23	3	7	13	28	3	30	1	8	9	28	14	11	34	21	31	5	19	15	26	12	20	27	10	24	25	17	
10	15	12	4	3	14	7	27	20	22	24	21	0	1	30	19	9	27	6	17	32	34	35	23	11	18	25	33	16	29	8	2	5	31	13	26	
20	4	18	9	35	17	4	0	21	34	28	12	23	9	3	29	13	11	21	30	4	14	26	23	15	1	33	26	7	18	16	23	32	8	2	31	
22	3	30	17	34	24	35	29	32	11	18	8	16	4	6	19	25	0	7	1	2	9	33	15	27	13	10	31	26	12	21	14	20	23	5	28	
14	12	24	7	25	12	27	3	18	1	31	16	2	10	17	4	20	25	29	22	6	0	15	32	11	9	21	5	33	28	34	19	8	23	35	30	
32	21	3	19	24	8	34	28	18	23	1	10	6	2	30	12	4	15	17	25	27	0	32	30	35	29	11	5	21	19	7	25	13	14	16	9	
26	19	5	20	8	13	30	28	21	34	17	33	14	35	23	11	6	27	18	4	29	2	16	14	24	25	11	1	10	32	9	7	22	31	0	3	
15	30	7	7	1	21	6	22	31	28	2	13	27	26	20	17	29	11	9	23	34	19	0	16	24	17	3	12	14	5	25	32	34	33	3	10	
20	7	25	29	8	33	10	1	31	30	21	0	6	2	17	12	26	19	9	15	14	11	5	35	13	26	21	17	3	4	34	31	16	24	23	26	
4	6	6	1	14	11	2	30	15	35	12	20	33	22	6	19	32	25	18	26	28	22	16	31	0	13	5	27	9	34	29	21	17	10	24	3	
16	27	32	7	27	12	21	24	9	5	16	6	23	1	3	30	27	13	22	31	26	4	15	10	11	18	33	0	34	20	2	13	25	8	19	35	
16	19	0	30	27	13	4	31	29	7	25	24	31	26	28	1	35	18	14	6	3	23	15	2	21	20	34	11	31	17	9	12	5	10	21	8	
12	1	13	6	18	15	6	25	19	3	33	29	31	21	10	11	8	35	24	0	27	23	30	32	16	22	26	2	9	14	20	28	16	4	34	5	
31	7	5	15	25	1	14	20	24	29	3	4	28	26	13	18	21	6	23	34	30	7	10	12	27	2	0	17	19	9	32	11	22	35	33	16	
10	17	32	2	9	6	8	33	29	25	21	20	4	3	18	31	14	35	6	12	1	15	24	18	23	28	0	16	26	4	30	10	22	34	13	27	
0	29	35	34	17	15	13	24	30	2	27	9	9	1	25	13	16	19	2	12	21	11	31	22	18	26	32	7	19	5	8	32	4	6	28	23	
30	15	21	30	26	3	12	11	19	3	24	2	29	34	22	20	17	14	35	0	7	28	18	33	9	30	27	15	5	25	6	13	10	23	8	1	
29	20	8	5	22	32	12	28	30	26	4	14	9	15	16	21	18	1	19	31	33	11	3	7	35	10	23	13	2	34	17	0	26	24	6	24	
27	33	24	31	27	3	21	10	29	0	1	11	2	25	5	4	5	26	20	18	9	22	34	15	19	13	17	23	16	35	12	13	32	8	7	30	
26	0	16	18	0	17	35	14	13	11	30	21	9	22	12	20	5	6	34	33	29	24	19	10	31	2	25	27	23	3	28	8	4	7	32	15	
23	25	31	1	7	18	26	14	6	2	34	8	12	0	5	13	17	30	32	11	35	21	9	15	27	10	33	4	20	22	24	16	28	19	29	3	
10	21	19	30	3	31	13	15	35	32	6	28	26	4	9	0	34	33	18	1	7	23	5	8	17	1	29	12	24	22	27	10	20	16	14	25	
22	34	16	19	30	28	13	23	0	1	24	6	5	16	8	24	15	14	2	11	26	32	35	27	31	29	12	20	18	33	21	9	4	6	3	10	
7	14	0	11	28	35	16	3	22	34	25	12	17	28	31	21	2	28	23	33	19	7	24	13	10	17	26	15	4	0	32	9	26	6	4	20	
15	30	27	16	6	19	0	2	24	33	5	32	2	27	7	1	9	11	17	23	31	22	19	13	35	29	34	24	2	8	24	19	12	18	10	14	
24	10	23	17	19	25	20	21	29	26	31	1	0	14	33	3	7	22	15	6	16	8	10	28	27	4	13	34	2	30	17	35	9	5	12	32	
3	8	20	26	26	14	31	29	4	35	10	22	17	19	13	9	11	18	7	34	0	24	1	6	16	15	2	5	23	21	12	25	30	33	28	31	
12	19	30	28	17	1	14	9	23	26	26	2	15	29	6	15	18	7	33	10	25	5	24	20	3	31	21	34	35	11	0	12	8	32	22	4	
8	15	29	34	9	19	10	2	21	16	33	17	25	30	5	23	12	31	13	14	26	0	20	26	24	32	17	2	28	7	10	35	21	1	4	6	
28	24	18	26	2	13	11	0	16	25	27	32	21	4	12	19	14	6	8	1	10	34	15	35	7	29	9	2	5	23	20	33	17	30	31	22	
15	3	26	32	27	19	30	18	33	10	35	17	25	12	31	0	10	4	7	27	1	22	2	6	16	20	13	33	23	8	21	5	24	14	9	27	
12	18	13	6	1	23	29	3	34	19	14	15	35	27	17	2	21	20	24	0	16	11	10	5	32	4	25	31	21	6	28	30	26	8	9	33	
21	27	34	19	16	8	7	14	2	29	31	28	11	20	31	23	4	9	1	35	11	18	25	5	0	15	6	29	26	10	23	22	13	33	17	3	
14	3	34	30	1	2	25	12	29	21	12	33	6	16	3	20	11	32	35	26	27	7	23	28	19	10	15	9	18	5	24	0	8	21	31	17	
31	19	34	23	10	22	29	18	13	35	8	1	4	7	27	3	16	14	30	6	25	12	20	11	24	5	21	9	33	14	28	2	32	0	25	17	
27	32	35	3	4	13	6	8	24	7	12	2	22	17	19	25	32	1	9	34	15	31	15	23	10	11	28	14	20	29	5	18	26	0	21	30	
18	1	12	14	8	31	27	4	15	10	28	21	23	2	25	8	34	3	6	19	24	6	5	19	34	11	0	29	22	29	32	12	33	17	26	16	
12	13	28	34	32	21	24	16	33	14	35	6	25	5	22	15	10	2	31	18	11	4	19	30	0	26	7	7	9	3	29	27	16	23	0	20	
16	26	5	15	7	11	24	35	14	18	19	0	21	25	27	33	29	22	1	4	12	13	10	30	17	6	32	9	28	33	31	20	23	8	3	2	
21	35	6	8	20	0	17	4	34	18	9	26	5	22	31	27	2	12	32	28	16	25	11	19	33	7	3	29	23	13	30	15	13	10	24	0	
8	22	10	6	2	31	7	18	17	14	22	21	33	15	27	26	16	34	11	13	12	19	5	2	35	9	25	29	32	28	30	0	4	1	24	20	
1	29	3	21	22	28	15	17	11	34	9	2	32	25	27	13	20	35	26	19	23	10	5	13	33	4	24	16	6	7	30	18	12	8	0	30	
2	23	19	24	20	32	26	29	15	12	10	0	25	1	28	16	22	3	34	30	11	31	4	33	6	7	9	17	14	17	26	20	5	8	13	35	
23	26	33	7	3	17	25	35	30	24	22	7	34	27	10	11	13	15	1	28	30	21	15	18	5	0	4	18	29	32	14	7	2	12	20	6	
21	35	7	15	14	28	29	6	19	34	10	1	9	12	20	5	32	3	15	3	11	27	24	30	13	31	0	26	17	23	2	8	21	18	24	33	
10	15	11	35	14	22	0	29	7	24	8	1	26	20	13	6	21	33	9	32	4	16	27	17	2	31	23	29	12	18	25	27	34	5	3	18	
31	1	20	0	27	26	12	30	19	32	11	7	29	16	13	34	34	8	23	10	2	21	3	22	6	5	24	14	17	25	33	15	4	27	18	9	
25	5	8	21	4	25	32	13	11	11	9	15	24	6	35	0	33	3	28	1	18	25	16	1	30	22	17	34	18	14	6	9	23	20	31	29	
7	27	32	24	9	14	13	32	18	10	34	19	22	28	23	4	19	12	15	19	35	28	17	26	16	30	5	3	25	6	2	0	1	8	31	11	
27	10	18	16	32	17	2	18	15	0	34	8	13	12	4	23	18	28	11	35	33	21	7	24	29	14	31	1	26	30	25	22	3	5	9	6	
26	24	29	16	34	0	35	20	15	8	9	32	6	27	7	12	22	17	32	23	4	28	25	1	31	13	30	2	21	9	14	19	5	17	11	3	
19	6	25	3	24	2	1	0	34	20	12	30	9	11	16	14	13	4	25	10	31	21	23	15	29	7	5	32	28	16	7	18	33	34	27	22	
14	3	26	19	22	0	16	33	21	31	18	34	10	8	11	2	29	32	27	30	5	7	35	4	23	9	24	20	17	15	6	28	24	1	13	12	
7	23	14	32	24	5	0	33	10	20	6	13	11	4	15	28	8	11	1	34	31	27	26	18	8	1	17	35	3	29	16	22	21	30	25	19	
32	25	24	17	9	1	4	28	8	14	26	13	0	29	23	5	15	11	19	34	22	34	31	30	33	20	18	27	20	7	15	12	2	3	6	10	
1	3	32	13	26	17	29	28	16	21	29	35	3	19	6	23	15	9	14	24	25	8	22	10	17	2	33	20	5	0	26	12	11	34	31	7	
28	34	5	12	23	13	21	35	33	27	32	26	6	24	25	0	30	11	15	17	16	19	8	29	20	2	18	3	7	14	22	9	9	1	31	4	
15	18	16	24	17	9	23	26	6	7	0	3	31	14	30	19	33	4	22	27	20	35	4	1	10	28	13	32	2	8	10	21	34	29	12	25	
13	34	24	22	17	26	33	11	9	0	0	16	15	21	6	7	20	19	8	5	18	30	2	22	3	25	4	10	14	28	32	35	27	29	30	12	
12	27	32	22	27	33	35	14	23	11	20	3	30	24	9	10	18	21	2	26	1	7	6	29	4	13	34	31	0	25	15	16	19	8	5	16	
11	14	28	34	25	17	5	28	11	20	7	1	14	16	34	28	32	6	26	3	19	21	4	31	13	27	18	2	33	24	23	10	8	22	8	0	
3	27	35	17	9	20	18	34	6	30	29	8	32	15	9	24	1	22	18	25	13	7	28	21	31	11	33	5	0	16	14	12	4	22	1	26	
8	20	24	22	9	21	29	12	35	15	0	11	10	28	33	25	34	30	18	2	17	23	16	18	1	5	3	13	27	6	4	6	31	32	26	13	
16	21	24	15	31	3	35	9	1	31	5	10	2	26	19	18	13	33	8	14	0	11	28	34	12	7	6	20	4	26	29	25	22	30	16	23	
6	20	6	10	17	23	27	28	13	5	4	29	1	14	3	16	25	8	14	9	24	19	30	33	22	34	26	12	31	1	0	35	32	11	18	21	
29	7	8	6	12	13	31	16	28	10	3	23	24	16	2	18	35	30	11	25	32	9	0	26	21	1	34	15	20	14	32	22	19	4	27	4	
24	26	27	23	4	28	7	1	8	10	19	14	12	34	2	9	11	3	6	35	13	4	19	0	28	15	32	21	31	18	25	30	22	16	17	33	
29	35	14	5	26	0	25	7	11	5	29	27	22	3	33	13	23	21	28	19	15	24	17	20	12	9	18	9	1	4	16	32	2	31	8	34	
28	0	3	13	7	2	10	30	9	8	12	33	31	33	23	15	19	6	29	5	16	17	14	18	21	22	20	35	24	25	32	27	26	11	1	4	
6	4	5	27	22	16	25	17	15	9	30	6	26	35	11	3	18	34	0	14	31	24	13	20	21	23	6	19	31	10	33	2	28	1	29	12	
23	16	35	13	1	2	34	25	0	9	4	29	18	5	16	12	30	32	32	22	26	15	6	21	28	3	27	20	14	31	8	11	10	7	24	19	
10	21	18	15	5	24	18	29	30	0	9	35	7	13	20	32	27	0	25	28	12	17	23	26	14	34	4	33	5	2	16	22	31	3	8	11	
1	34	5	29	35	18	3	10	0	30	14	26	33	7	28	13	2	16	15	11	12	30	17	20	6	9	8	4	22	25	21	24	23	27	18	32	
14	34	17	24	33	3	30	2	11	23	19	15	8	12	6	29	10	31	22	18	13	7	35	4	1	20	32	0	27	27	5	16	26	25	9	21	
4	3	30	32	33	25	19	15	6	1	9	31	34	35	22	14	17	22	29	26	20	24	27	21	18	5	8	12	7	28	10	13	2	0	16	11	
0	0	23	8	5	4	11	10	9	34	31	25	32	25	18	20	24	16	15	7	30	29	27	2	21	33	22	35	11	3	19	13	14	6	28	16	
15	1	35	24	9	32	14	7	30	5	25	16	31	11	23	21	8	19	27	3	33	18	2	6	21	17	27	0	34	29	25	13	4	20	10	12	
30	2	23	24	10	20	6	3	35	5	0	18	1	31	20	33	17	32	7	15	19	8	27	25	34	16	12	13	14	26	28	9	29	22	4	11	
6	24	13	15	32	15	33	0	21	23	35	9	18	14	27	9	26	12	4	31	2	19	8	20	15	6	34	11	30	3	22	1	28	5	29	25	
25	18	17	16	10	26	24	27	5	22	7	2	6	12	0	9	3	11	29	19	33	27	29	23	4	20	35	31	1	21	14	31	15	8	13	34	
8	20	28	26	9	17	31	21	34	7	35	5	32	4	3	30	10	0	23	18	32	29	24	1	22	16	5	15	2	25	14	12	11	18	13	27	
0	11	15	8	19	21	26	18	35	29	24	17	4	12	9	3	7	34	13	2	24	20	16	28	10	33	13	29	22	27	32	23	1	6	5	31	
4	29	23	13	24	11	27	26	30	2	0	14	10	16	22	7	35	3	34	18	8	12	20	0	9	15	25	19	30	28	21	33	32	6	5	17	
20	4	13	24	11	15	32	20	1	16	26	35	27	30	25	6	12	8	7	22	19	3	9	14	5	30	16	33	0	28	23	29	34	2	18	10	
25	23	6	28	13	5	0	14	2	24	21	26	33	1	10	30	12	22	7	18	19	33	17	32	31	4	35	29	16	27	11	8	14	20	9	3	
3	11	27	7	10	23	33	9	30	21	2	14	19	22	30	12	20	26	18	24	5	17	16	25	7	0	1	30	29	13	4	34	28	35	15	6	
28	14	19	22	34	31	33	23	21	0	4	2	35	20	24	7	6	8	1	11	17	3	15	13	26	18	9	30	29	24	32	16	12	27	5	10	
22	14	8	6	31	15	23	28	11	20	7	19	2	13	35	26	33	15	4	32	10	28	21	1	25	30	24	0	17	2	27	12	18	5	34	9	
26	18	7	8	9	24	32	15	35	2	3	0	31	22	30	5	18	12	20	6	11	13	23	34	29	17	21	25	28	10	33	26	3	14	1	16	
9	35	34	19	3	11	21	8	6	15	23	32	2	12	10	18	28	31	24	29	12	14	17	5	27	22	3	33	0	7	25	20	16	30	1	26	
5	25	28	16	6	14	10	12	26	20	28	27	24	22	19	2	3	1	13	4	18	17	8	31	34	32	11	9	23	21	0	6	14	35	32	30	
20	26	15	27	11	21	19	1	12	14	16	31	32	3	33	28	35	2	21	34	10	8	9	0	5	23	18	30	23	28	23	13	7	6	4	17	
25	28	26	35	5	8	31	32	21	18	26	16	33	14	19	4	22	3	9	0	19	2	23	10	24	12	34	30	17	0	15	7	29	11	13	6	
24	6	5	18	0	33	10	35	14	32	11	6	4	26	8	28	27	31	16	23	19	13	17	2	15	34	22	3	12	1	20	9	20	29	30	25	
30	14	34	7	11	9	23	19	8	35	21	2	5	11	0	25	26	15	32	4	24	17	18	10	33	6	31	28	1	27	22	3	13	20	16	29	
6	10	25	17	7	19	28	13	34	29	2	26	18	7	1	11	35	30	21	5	0	16	32	12	15	22	23	31	9	4	32	24	14	27	3	20	
15	4	7	12	32	20	6	17	33	17	24	33	12	19	0	12	5	9	26	29	26	16	31	10	21	28	30	2	22	7	25	1	11	35	22	3	
13	18	24	9	35	14	12	6	4	21	23	9	29	20	1	28	7	33	34	26	32	0	27	11	3	18	25	16	17	4	22	8	31	15	30	2	
7	20	23	16	4	19	33	6	3	9	7	15	0	16	12	10	26	13	32	29	5	22	24	34	28	21	11	31	0	14	2	18	27	25	30	35	
4	30	9	8	32	26	29	6	1	7	13	22	17	3	19	21	25	2	18	24	20	33	12	23	15	14	0	10	4	35	10	15	28	31	34	27	
26	28	13	35	16	23	21	30	1	5	23	0	20	18	23	1	22	14	34	17	33	9	27	5	8	15	31	10	10	29	10	5	31	19	3	4	
13	32	6	15	8	1	23	27	24	11	2	17	29	0	31	25	7	16	3	22	29	34	4	9	35	19	14	28	10	26	5	21	20	18	12	33	
21	0	23	16	18	28	5	22	2	34	20	15	26	25	8	17	32	19	4	30	7	14	31	26	13	10	12	6	29	35	1	23	11	33	9	3	
30	24	35	1	32	21	24	23	10	0	17	16	27	19	7	2	8	13	33	29	22	20	34	26	28	5	12	8	4	31	13	3	15	10	6	18	
29	0	32	10	2	20	25	24	3	5	32	19	23	28	8	15	18	12	4	7	27	21	16	6	13	1	9	34	17	26	14	11	31	22	30	34	
4	28	24	18	1	23	0	29	25	8	7	3	33	11	26	27	35	2	30	21	16	15	21	34	13	6	19	9	31	14	9	11	17	5	31	20	
8	35	19	33	23	34	12	22	14	11	21	24	19	16	9	7	2	4	5	18	25	27	31	28	13	15	6	30	26	0	17	29	10	3	32	1	
0	12	21	23	22	5	4	7	29	24	16	30	33	28	9	19	15	10	6	27	32	13	26	18	24	8	17	1	11	20	3	13	2	31	35	33	
3	12	7	32	9	28	27	4	17	11	19	6	30	2	29	26	22	25	16	10	0	8	20	13	23	24	33	1	18	5	35	34	15	14	31	21	
8	30	0	34	17	25	6	23	32	9	15	26	31	5	7	34	12	29	21	33	19	18	11	16	26	9	20	14	22	28	2	3	24	4	0	13	
30	5	34	1	8	16	24	15	18	33	14	6	35	8	10	25	2	17	4	26	29	21	3	20	12	11	22	7	19	23	28	27	30	0	32	13	
32	33	4	28	6	31	34	1	12	15	1	17	0	20	18	9	19	28	30	4	11	24	25	8	14	22	10	23	27	7	35	26	13	1	20	16	
8	17	27	17	1	0	2	4	23	20	9	33	12	3	35	26	25	24	30	11	14	10	28	5	15	34	29	31	13	20	20	19	6	16	32	7	
12	6	11	27	17	20	22	4	34	34	24	28	15	26	3	28	1	2	9	16	33	8	13	10	18	5	30	0	14	21	7	31	32	19	22	25	
